,cluster,convrs,vec,distance,token
0,0,그래서 의외로 우리 어머니는 연세가 많으셔도 여행을 많이 다니시거든,"[ 0.02615901 -0.12503925 -0.04453766  0.00512759 -0.02905983 -0.08263455
 -0.008789   -0.02185297  0.02608948  0.02493704  0.07365489 -0.10451776
  0.02237886 -0.05382679 -0.07107827  0.09877234  0.09379635 -0.07504439
  0.06631137  0.08396878  0.12712708  0.08615971  0.02061372 -0.08238305
  0.02235217 -0.10333735  0.12444116 -0.01316283  0.04836808 -0.05106011
  0.13682163 -0.01968075  0.13968119 -0.01424867 -0.04307853 -0.01352292
  0.02141968  0.03560431 -0.13161711 -0.0749696   0.04804572  0.11300316
 -0.01758899 -0.01013001 -0.15799987 -0.01294616 -0.07781745 -0.05755147
  0.04633741 -0.11517292  0.03859102 -0.08046023 -0.06046928  0.0153688
  0.0265363  -0.04496573  0.16385987  0.2045353  -0.04416043 -0.05130506
  0.09570932 -0.16696638  0.02642066  0.0192066   0.06357113 -0.11774774
 -0.03780211 -0.06458878  0.1268514   0.06766209  0.06913179  0.02965197
  0.01815613  0.00981875  0.02115708  0.18566109  0.15117359 -0.0779523
  0.0727741   0.03203234 -0.09315219  0.09765168  0.012949    0.0292984
  0.00444758  0.03695516 -0.01945735 -0.15199573 -0.07700937 -0.10877354
 -0.01606543  0.03366891 -0.07032052  0.07397746  0.05498407  0.11891807
 -0.04738773 -0.12434074 -0.05165832  0.05966473]",0.18984228542946865,"['어머니', '연세', '여행', '다니']"
1,0,그니까 여행을 정말 많이 다니셨지,"[ 0.01680632 -0.11569887 -0.03174222  0.01473957 -0.0175875  -0.08059826
 -0.01432806  0.00925683  0.00506014  0.02196411  0.05927117 -0.09355143
  0.03201677 -0.03769758 -0.06803714  0.07469362  0.10074209 -0.07368585
  0.04012401  0.07473229  0.09519287  0.08488526  0.02887185 -0.06632361
  0.01094402 -0.10694164  0.08991727 -0.02095686  0.03853056 -0.04319662
  0.11010574 -0.00714601  0.11265092 -0.02338509 -0.03114106 -0.0036074
  0.0098779   0.01654012 -0.11494223 -0.06647256  0.06611115  0.08655369
 -0.00998919 -0.02016135 -0.12908426 -0.02491975 -0.04325941 -0.0521372
  0.04855267 -0.09486318  0.02115008 -0.06373683 -0.03922412  0.0061136
  0.03696681 -0.04926893  0.12667523  0.18573193 -0.04636105 -0.04629761
  0.0651255  -0.14034666  0.01591997 -0.00520507  0.04583039 -0.09047383
 -0.02911917 -0.05556045  0.10794476  0.05049798  0.06728072  0.04186893
  0.00355696  0.0041387   0.01981877  0.15037656  0.1429229  -0.06371771
  0.05930704  0.03294117 -0.07542848  0.08327764  0.01857701  0.03195282
 -0.00487626  0.04176021 -0.02590561 -0.13622494 -0.07160995 -0.08912353
 -0.02574481  0.0217676  -0.06080469  0.06510869  0.0443009   0.07939331
 -0.05147528 -0.09725957 -0.04641001  0.04958048]",0.19813947315480926,"['여행', '다니']"
2,0,그리고 다시 간다면 패키지보다는 너처럼 그렇게 자유여행을 가고,"[ 1.97634380e-02 -1.22476488e-01 -7.94623494e-02  6.16878346e-02
  1.48294615e-02 -1.34971514e-01 -6.45876154e-02  3.30369771e-02
  2.37846095e-03  3.02298437e-03  7.53016174e-02 -1.10489637e-01
  2.91384738e-02 -2.95746531e-02 -9.06292498e-02  8.64110067e-02
  1.29237756e-01 -1.31201535e-01  5.57198152e-02  8.62817168e-02
  1.05305359e-01  9.10850018e-02  4.68536466e-02 -4.35468331e-02
  2.11253937e-05 -8.04862827e-02  1.17192008e-01 -2.99735889e-02
  7.66962068e-03 -5.28179072e-02  1.09273851e-01 -1.64644867e-02
  7.97080100e-02 -3.17709818e-02  2.26565986e-03 -3.08978781e-02
 -1.22715114e-02  9.61182825e-03 -1.56728044e-01 -1.15782492e-01
  5.93552180e-02  8.89032483e-02 -2.82475241e-02  1.37839485e-02
 -2.12955818e-01  1.06521305e-02 -6.60137311e-02 -3.88861559e-02
  5.76846749e-02 -1.12213425e-01 -1.00735333e-02 -9.67844054e-02
  1.43271370e-03  3.25495079e-02  1.87971294e-02 -6.23346791e-02
  1.55276611e-01  1.97319493e-01 -8.56466070e-02 -2.58968063e-02
  4.77810837e-02 -1.68979377e-01 -2.00993326e-02  1.50997601e-02
  1.17988862e-01 -1.46914601e-01 -6.33282512e-02 -6.18605651e-02
  2.00121179e-01  7.00710192e-02  6.68735504e-02  3.07860337e-02
 -1.42915752e-02  1.85924508e-02  6.97396928e-04  1.55503958e-01
  1.38271585e-01 -3.74619998e-02  4.79581505e-02  6.56717941e-02
 -1.13331139e-01  7.53039122e-02  5.52965291e-02  1.29170939e-02
 -1.36034852e-02  2.54379269e-02  3.97724845e-03 -1.68910757e-01
 -1.05290465e-01 -8.64412338e-02 -6.02064617e-02  1.74561015e-03
 -4.18230332e-02  1.10984892e-01  4.80273962e-02  1.09165587e-01
 -9.21663046e-02 -8.26529041e-02 -2.83395238e-02  6.03410378e-02]",0.20864207058904793,"['패키지', '자유', '여행']"
3,0,근데 여행은 역시 다녀오고 나맨  생각이 안 나,"[-0.02334643 -0.14046484 -0.07663357  0.0521834  -0.00885491 -0.14207031
 -0.05377522  0.00437731  0.01376909  0.00729778  0.09605584 -0.11931805
  0.02244209  0.02053559 -0.10207594  0.05050224  0.1072049  -0.09078581
  0.09260832  0.08981269  0.08162402  0.12116369  0.07678252 -0.05877754
  0.0017664  -0.09329408  0.11128966 -0.07416029  0.05268547 -0.08880395
  0.12598592 -0.05726567  0.16170491 -0.01365103 -0.03125    -0.02535753
 -0.02092294 -0.00025143 -0.18320318 -0.08791355  0.05797425  0.11866058
  0.00417737 -0.01408788 -0.16060299  0.00642167 -0.02353226 -0.04613942
  0.07763828 -0.1330407   0.05911034 -0.0597715  -0.00737737  0.02806293
  0.01578394 -0.09347349  0.18444675  0.23031154 -0.08633922 -0.01246674
  0.05526836 -0.14913873 -0.03734221  0.03781829  0.03818883 -0.13107207
 -0.03911859 -0.0204596   0.15890948  0.07115199  0.0601378   0.06898831
 -0.0204879  -0.06066269  0.04315171  0.1579857   0.15411785 -0.07422353
  0.0156111   0.06316321 -0.10999323  0.14675774  0.02705357  0.03160999
 -0.06111489  0.02164844  0.00217957 -0.14683412 -0.1255399  -0.07858981
 -0.03569073  0.04489003 -0.07774638  0.08901738  0.07386996  0.15073396
 -0.11586733 -0.13721752 -0.03012674  0.03360818]",0.2089893632812793,"['여행', '다녀오', '생각']"
4,0,이래서 여행은 정말 이렇게 많이 다니면 참 좋을 것 같다는 생각이 들어,"[ 0.01727728 -0.12430863 -0.05201354  0.00975875 -0.02349035 -0.07760579
 -0.00895461 -0.01371899  0.01342642  0.04131455  0.0730399  -0.09171837
  0.02814566 -0.03104082 -0.06702339  0.07784929  0.09188914 -0.07597201
  0.03850239  0.09027293  0.08374992  0.07777996  0.02857472 -0.0904347
  0.01661557 -0.10846159  0.11092241 -0.01913202  0.05063365 -0.03989409
  0.11981525 -0.01239285  0.09565567 -0.01656479 -0.02138927 -0.00218441
  0.01038123  0.02567031 -0.1071408  -0.07212293  0.06970997  0.08811828
 -0.01132437 -0.03331083 -0.1193902  -0.03534538 -0.04983506 -0.05178858
  0.04013264 -0.10472611  0.04101448 -0.06182843 -0.04588694 -0.00257105
  0.02915946 -0.05176087  0.13498619  0.20158215 -0.04401642 -0.04037418
  0.07334381 -0.15002848  0.01729545  0.00080655  0.04291708 -0.07961967
 -0.01389905 -0.04585901  0.11338697  0.05004806  0.05684117  0.03906579
  0.01016346 -0.00287695  0.00281256  0.14461844  0.14100616 -0.06129253
  0.05479195  0.05022104 -0.07681041  0.09239344  0.01304222  0.03162512
 -0.01930706  0.03346707 -0.00996303 -0.12837444 -0.07267345 -0.08969254
 -0.01344825  0.02607741 -0.07003247  0.05752042  0.0483581   0.08738946
 -0.05738693 -0.10449861 -0.06119366  0.05382209]",0.20900904446838586,"['여행', '다니', '생각']"
5,0,얼굴 보고 밥 먹고 뽕하고 오는 거 이런 건 이벤트적인 여행이 되지 않을까,"[ 0.00701488 -0.15142582 -0.07118985  0.02189169 -0.02975663 -0.12790535
 -0.05221131  0.00983115  0.03363997  0.00701471  0.09950247 -0.10747893
  0.02565903 -0.04927626 -0.13052458  0.10063961  0.10834626 -0.09863925
  0.07516573  0.05949895  0.09107695  0.09869579  0.06932377 -0.05107896
 -0.01409014 -0.10190682  0.12776145 -0.05660792  0.02766476 -0.08921948
  0.11040962 -0.01771561  0.16968557 -0.0018626  -0.01202414 -0.02762483
 -0.01595658  0.0138739  -0.15834498 -0.09537963  0.04547925  0.15120678
  0.00054939 -0.01253611 -0.19725333  0.01972341 -0.06501362 -0.04344842
  0.08128561 -0.11027445  0.01288722 -0.06584184 -0.02427655  0.00939683
  0.04093238 -0.06290322  0.18755966  0.2318691  -0.04386024 -0.04094089
  0.08225069 -0.15064703 -0.00936276  0.02672924  0.07967886 -0.14954613
 -0.00913092 -0.08833217  0.15587327  0.0565411   0.06652553  0.04290203
 -0.01974185  0.01146307  0.03744718  0.19385388  0.14457163 -0.09583022
  0.06792044  0.0765303  -0.11378596  0.06936832  0.01610768  0.00808552
 -0.03855772  0.04222083 -0.0460224  -0.14139754 -0.10621531 -0.06845998
 -0.03073565  0.03823698 -0.0568512   0.12908816  0.06334528  0.13128752
 -0.04903226 -0.09233215 -0.06261402  0.07912004]",0.21356058740576253,"['얼굴', '이벤트', '여행']"
6,0,자유여행으로 가 패키지로 가지 말고,"[ 0.02263379 -0.13195315 -0.07713157  0.06781723  0.01344605 -0.15166393
 -0.08044199  0.03258728 -0.00960382 -0.00030266  0.0881909  -0.12142342
  0.0333682  -0.03931451 -0.09231601  0.10015585  0.14435123 -0.14141522
  0.07149906  0.10038365  0.10231682  0.10040756  0.03164995 -0.04183916
 -0.00631    -0.07907047  0.13290487 -0.02555987  0.02000791 -0.08440233
  0.12410993 -0.02867345  0.10526719 -0.030628    0.01774077 -0.03460722
 -0.01088036  0.00602131 -0.16771318 -0.10356805  0.06425679  0.10612532
 -0.02429189  0.00944017 -0.23426299  0.01360053 -0.07396854 -0.03223146
  0.06112469 -0.13413882 -0.00356167 -0.10259023  0.00519872  0.04303227
  0.01958329 -0.0589259   0.19076346  0.22485541 -0.1120029  -0.03193265
  0.05914986 -0.18064626 -0.03137876  0.01218552  0.13433418 -0.16131055
 -0.06602994 -0.06201114  0.2206986   0.07937592  0.06216989  0.03917573
 -0.01117598  0.01322605  0.00028517  0.16450877  0.14712498 -0.0440077
  0.05079883  0.0538694  -0.11512923  0.09003405  0.06356078  0.02286491
 -0.01965284  0.03857934 -0.01388523 -0.1862544  -0.11772636 -0.09326479
 -0.05958198  0.00857556 -0.05727164  0.11942258  0.05096446  0.13652255
 -0.10692421 -0.10625066 -0.02917138  0.06540594]",0.22680419599480148,"['자유', '여행', '패키지']"
7,0,자유여행으로 이 좋은 데는 의외로 많으니까 다 다니잖아,"[ 0.03987722 -0.13876061 -0.05824291  0.05968357 -0.00048674 -0.12769182
 -0.05091471  0.01377484 -0.01917555  0.02061971  0.08631624 -0.12178867
  0.03750467 -0.04508405 -0.08521138  0.10204035  0.14167625 -0.14065285
  0.06158731  0.10150144  0.1138289   0.10957812  0.02488547 -0.07305286
  0.02382817 -0.08077347  0.12975259 -0.01870883  0.02933099 -0.06638476
  0.14936769 -0.02250004  0.08770245 -0.02648692  0.01484659 -0.04359066
 -0.0004576   0.00402273 -0.14045201 -0.09932121  0.0720919   0.0990559
 -0.02875376  0.01625355 -0.23263815  0.00477523 -0.10088018 -0.0410456
  0.06328753 -0.13965672 -0.01097016 -0.10906961 -0.01823386  0.05148473
  0.025133   -0.05629351  0.17930104  0.24904922 -0.10605169 -0.04969755
  0.05521203 -0.19098067 -0.00977906  0.0072498   0.12978216 -0.13749045
 -0.0775055  -0.06324843  0.2086817   0.08767238  0.07520091  0.02837874
  0.00764158  0.01519385 -0.00811904  0.17345753  0.15167576 -0.05272925
  0.05383451  0.04254686 -0.12030899  0.10053691  0.07535926  0.03418371
 -0.03434767  0.0356111   0.00583131 -0.1992929  -0.12980826 -0.11530539
 -0.05511208  0.0085493  -0.08188511  0.10392423  0.04349728  0.13729556
 -0.09480301 -0.10204475 -0.04177696  0.05878765]",0.22966181714881645,"['자유', '여행', '다니']"
8,0,어머니까 애들하고만 여행을 한번 가봤으면 좋겠다 그러시더라고,"[-0.00466224 -0.13612434 -0.01297353  0.04008414 -0.0192254  -0.0861964
 -0.03665733  0.00794707  0.02970239  0.01149329  0.07875214 -0.09317427
  0.02434219 -0.0438785  -0.08110422  0.0379946   0.11072252 -0.06410433
  0.0707294   0.07129674  0.07688722  0.09115348  0.0305572  -0.02560927
 -0.00873302 -0.07006853  0.07765187 -0.04263648  0.05904546 -0.04175917
  0.12368103 -0.01270042  0.13486476 -0.01791094 -0.01303343 -0.01305181
  0.00423924 -0.00080736 -0.10343166 -0.03390671  0.06636329  0.09217797
  0.04555907 -0.0436689  -0.13569498 -0.01677335 -0.01494103 -0.01990748
  0.04778931 -0.12512158  0.03468445 -0.06769352 -0.04452814  0.02780254
 -0.00228646 -0.00190783  0.15171897  0.17855068 -0.08721565 -0.03010045
  0.09526673 -0.12018261  0.00237695 -0.06892304  0.06712562 -0.06049224
 -0.03179792 -0.05109244  0.10209618  0.06553576  0.03528801  0.02850533
  0.02861502 -0.03092503  0.03886393  0.14311872  0.10674502 -0.1004034
  0.03865291  0.04415512 -0.06659773  0.10147927 -0.00486316  0.02611652
 -0.00721049  0.03605806 -0.01874545 -0.13205098 -0.10663502 -0.08482599
 -0.00912437  0.03859288 -0.08001877  0.040051    0.05858912  0.10113102
 -0.07200757 -0.1230383  -0.04739514  0.05972145]",0.23114360913939005,"['어머니', '여행', '그러']"
9,0,그니까 너랑 갈 때는 이렇게 편하게 가는 여행을 찾아야 하고,"[-0.01041064 -0.15546492 -0.04358511  0.05343228 -0.0337752  -0.11487311
 -0.03923187  0.00182586 -0.01756265  0.01990904  0.09081827 -0.13821669
  0.04061552 -0.04468605 -0.101012    0.0768534   0.15186675 -0.06809369
  0.10235094  0.0967521   0.08860438  0.135008    0.04863605 -0.04480557
  0.01811888 -0.12488686  0.13660622 -0.06465503  0.05517138 -0.11977717
  0.1467743  -0.03601135  0.19479488 -0.02707721  0.00475052 -0.0086482
  0.01844519  0.00927301 -0.18344459 -0.03733878  0.10114536  0.12431699
  0.01213874 -0.04000751 -0.17026092 -0.01285928 -0.06330074  0.00068045
  0.06802148 -0.16595595  0.05023374 -0.04487791 -0.0446299   0.02141243
  0.01236129 -0.06594995  0.18485968  0.21469812 -0.10100624 -0.05783595
  0.12540005 -0.15432462 -0.01362195 -0.04058957  0.05985034 -0.08290198
 -0.03881575 -0.04224316  0.14894803  0.08224215  0.01734149  0.0564069
  0.0074648  -0.05538553  0.05806654  0.17892833  0.18088153 -0.09211933
  0.02608033  0.03355313 -0.08285867  0.14729983 -0.00857041  0.02206546
 -0.03506931  0.05960738 -0.02743474 -0.18364924 -0.12599602 -0.09873907
  0.02458285  0.06010479 -0.07842924  0.06997593  0.04735279  0.1561989
 -0.0923543  -0.17141594 -0.0523881   0.07030619]",0.24367742452030833,"['편하', '여행']"
